   -0.747000   -0.711707   -0.503802   -0.673721
    0.588000    0.606164   -0.558851   -0.029374
    0.199000    0.219498   -0.246225   -0.268206
   -0.558000   -0.526708   -0.785071   -0.633608
   -0.340000   -0.312447   -0.011933   -0.167826
    0.481000    0.473514   -0.102991    0.555419
   -0.524000   -0.499462    0.660239   -0.073196
   -0.496000   -0.486508   -0.742382   -0.182773
    0.099000    0.116894   -0.697766   -0.006566
    0.862000    0.889492   -0.457005   -0.085948
    0.347000    0.386673    0.342289   -0.766788
    0.860000    0.893886   -0.401192   -0.316208
   -0.109000   -0.100881    0.004639   -0.038891
   -0.035000   -0.007158    0.022157   -0.117930
   -0.283000   -0.290715    0.125703    0.699696
   -0.888000   -0.878319    0.197216    0.254835
   -0.166000   -0.168315    0.305247    0.379852
    0.770000    0.807044   -0.065744   -0.328629
   -0.567000   -0.533763    0.382357   -0.514951
   -0.068000   -0.052147    0.089370   -0.143120
   -1.162000   -1.154126   -0.032258    0.065898
   -0.046000   -0.059252   -0.503967    0.544050
   -0.494000   -0.474029    0.229674    0.133729
    1.379000    1.381681    0.341234    0.514870
    1.082000    1.090949    0.041686    0.261529
   -1.056000   -1.050135   -0.512259   -0.020581
    0.194000    0.201104    0.713588    0.206852
   -1.372000   -1.381138   -0.259888    0.568603
   -0.752000   -0.732202   -0.482773   -0.250327
    0.189000    0.191741    0.072629    0.135510
    0.480000    0.467382    0.304455    0.511325
    0.674000    0.673443   -0.131751   -0.002711
   -0.100000   -0.102391    0.083159    0.129722
   -0.096000   -0.071289    0.262611   -0.161178
   -0.462000   -0.455361    0.230594   -0.035066
   -0.029000   -0.018690    0.126239   -0.044554
    0.156000    0.163499    0.810043    0.339473
   -0.696000   -0.685524    0.288582    0.419639
   -0.896000   -0.883347    0.850350    0.355068
   -0.031000   -0.022079    0.011025   -0.026107
    0.154000    0.168322    0.415849    0.307965
    0.154000    0.170895   -0.010353    0.021434
    0.015000    0.020127    0.032579   -0.002293
