# First column is original location on swiss roll
# Next columns are points in diffusion space
# In gnuplot to plot the first dimensions try:
#   plot 'evects.dat' u 2:3:1 w points palette
# time =     0.000000
# bandwidth =     1.000000
   18.902000   -0.057203    0.055269    0.018369
    8.017000    0.005675    0.000730    0.005152
    6.597000    0.006560    0.002625   -0.000404
    2.638000    0.007273    0.004202   -0.005364
   18.180000   -0.048751    0.018633   -0.029201
   17.040000   -0.035375   -0.022114   -0.041084
    8.364000    0.005125   -0.000430    0.008449
    0.164000    0.007278    0.004214   -0.005402
    8.846000    0.004402   -0.001930    0.012532
    0.566000    0.007279    0.004216   -0.005408
   19.454000   -0.059910    0.067049    0.033774
    4.922000    0.007133    0.003890   -0.004368
    0.669000    0.007277    0.004212   -0.005396
   18.993000   -0.057643    0.057144    0.020711
    7.620000    0.006189    0.001816    0.002071
   17.557000   -0.039123   -0.014213   -0.047864
    8.902000    0.004219   -0.002316    0.013634
    3.577000    0.007259    0.004170   -0.005262
   10.854000    0.001715   -0.007091    0.024258
   15.316000   -0.022843   -0.032267    0.006737
   19.583000   -0.060161    0.068232    0.035606
    1.169000    0.007277    0.004211   -0.005392
   10.467000    0.002220   -0.006219    0.022858
   12.707000   -0.006677   -0.019939    0.035829
   12.918000   -0.006000   -0.018975    0.035392
   12.456000   -0.007646   -0.021287    0.036263
    3.580000    0.007260    0.004175   -0.005275
    6.294000    0.006736    0.003012   -0.001603
    6.154000    0.006689    0.002905   -0.001250
   19.411000   -0.060142    0.068146    0.035496
   17.361000   -0.038773   -0.015668   -0.049335
    4.092000    0.007238    0.004124   -0.005113
    3.301000    0.007259    0.004172   -0.005268
   11.714000   -0.000304   -0.010497    0.029214
    2.694000    0.007272    0.004200   -0.005356
    2.747000    0.007271    0.004198   -0.005352
    5.930000    0.006704    0.002937   -0.001350
    3.682000    0.007256    0.004164   -0.005241
   19.940000   -0.061972    0.076934    0.049842
    5.851000    0.007016    0.003630   -0.003543
   17.306000   -0.037090   -0.018905   -0.045298
   12.189000   -0.002124   -0.013389    0.032365
   17.256000   -0.037000   -0.019080   -0.045089
    9.758000    0.003165   -0.004427    0.018941
   18.094000   -0.048325    0.015914   -0.035337
    6.076000    0.006709    0.002948   -0.001387
    6.937000    0.006411    0.002296    0.000631
    5.196000    0.007121    0.003863   -0.004281
   13.312000   -0.010272   -0.024496    0.035530
   16.027000   -0.027670   -0.030667   -0.012004
   10.264000    0.002303   -0.006085    0.022706
    8.824000    0.004243   -0.002268    0.013514
   16.075000   -0.027797   -0.030594   -0.012507
   15.059000   -0.021339   -0.032452    0.012437
    9.090000    0.004063   -0.002632    0.014448
   16.850000   -0.035032   -0.022588   -0.039899
   17.153000   -0.036619   -0.019811   -0.044207
    9.997000    0.002933   -0.004876    0.019983
   13.689000   -0.013143   -0.027453    0.032234
   14.834000   -0.020833   -0.032321    0.014058
    6.041000    0.006692    0.002911   -0.001267
